LOSS_NAME,NEG_SET,POOLING_MODE,CONCAT,NUM_LABELS,CONF_THRESHOLD,BATCH_SIZE,EPOCHS,LR,RELU,DROPOUT,MARGIN,MAX_TEST_ACC,MAX_ZERO_ACC
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.0,0.0,,0.985,0.6817
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.1,0.0,,0.9875,0.877
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.2,0.0,,0.995,0.7242
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.5,0.0,,0.9975,0.7378
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,1.0,0.0,,0.99,0.6727
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.0,0.1,,0.9775,0.7177
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.1,0.1,,0.975,0.7897
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.2,0.1,,0.99,0.6408
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.5,0.1,,0.99,0.7668
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,1.0,0.1,,0.9875,0.7145
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.0,0.2,,0.9825,0.722
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.1,0.2,,0.975,0.7665
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.2,0.2,,0.9825,0.6175
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.5,0.2,,0.98,0.7212
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,1.0,0.2,,0.985,0.7618
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.0,0.5,,0.975,0.7705
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.1,0.5,,0.9675,0.8572
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.2,0.5,,0.9675,0.6935
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.5,0.5,,0.975,0.7322
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,1.0,0.5,,0.985,0.748
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.0,0.8,,0.9675,0.7572
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.1,0.8,,0.95,0.8403
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.2,0.8,,0.955,0.6777
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,0.5,0.8,,0.955,0.783
SoftmaxLoss,delta,max,CD,2,0.0,32,10,0.001,1.0,0.8,,0.9775,0.7575
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.0,0.0,,0.9725,0.4975
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.1,0.0,,0.955,0.6987
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.2,0.0,,0.925,0.6907
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.5,0.0,,0.9575,0.614
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,1.0,0.0,,0.9625,0.619
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.0,0.1,,0.955,0.5513
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.1,0.1,,0.93,0.7115
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.2,0.1,,0.9325,0.6502
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.5,0.1,,0.935,0.7147
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,1.0,0.1,,0.9675,0.648
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.0,0.2,,0.955,0.5643
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.1,0.2,,0.94,0.751
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.2,0.2,,0.9325,0.6655
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.5,0.2,,0.96,0.6945
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,1.0,0.2,,0.9575,0.6282
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.0,0.5,,0.9525,0.644
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.1,0.5,,0.9625,0.786
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.2,0.5,,0.9525,0.6522
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.5,0.5,,0.915,0.6475
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,1.0,0.5,,0.94,0.6625
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.0,0.8,,0.915,0.6238
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.1,0.8,,0.9375,0.7365
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.2,0.8,,0.94,0.65
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,0.5,0.8,,0.9425,0.7592
SoftmaxLoss,delta,max,CD,3,0.95,32,10,0.001,1.0,0.8,,0.95,0.8057
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.0,0.0,,0.97,0.5235
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.1,0.0,,0.945,0.72
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.2,0.0,,0.9175,0.72
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.5,0.0,,0.9475,0.6408
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,1.0,0.0,,0.9575,0.6428
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.0,0.1,,0.9475,0.5673
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.1,0.1,,0.9125,0.7322
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.2,0.1,,0.92,0.6957
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.5,0.1,,0.9125,0.7448
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,1.0,0.1,,0.9625,0.684
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.0,0.2,,0.94,0.5803
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.1,0.2,,0.915,0.7913
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.2,0.2,,0.925,0.7057
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.5,0.2,,0.95,0.7262
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,1.0,0.2,,0.9475,0.6577
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.0,0.5,,0.9375,0.6615
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.1,0.5,,0.9525,0.6887
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.2,0.5,,0.94,0.6653
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.5,0.5,,0.9025,0.674
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,1.0,0.5,,0.925,0.6917
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.0,0.8,,0.895,0.657
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.1,0.8,,0.9275,0.7432
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.2,0.8,,0.9225,0.6977
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,0.5,0.8,,0.93,0.7137
SoftmaxLoss,delta,max,CD,3,0.975,32,10,0.001,1.0,0.8,,0.945,0.8385
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.0,0.0,,0.9625,0.544
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.1,0.0,,0.9325,0.7185
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.2,0.0,,0.8875,0.7312
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.5,0.0,,0.9425,0.6615
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,1.0,0.0,,0.9475,0.656
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.0,0.1,,0.94,0.5785
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.1,0.1,,0.875,0.7598
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.2,0.1,,0.9025,0.7288
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.5,0.1,,0.8925,0.7615
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,1.0,0.1,,0.95,0.705
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.0,0.2,,0.9225,0.5933
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.1,0.2,,0.89,0.744
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.2,0.2,,0.91,0.7362
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.5,0.2,,0.9375,0.764
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,1.0,0.2,,0.9375,0.6893
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.0,0.5,,0.92,0.6785
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.1,0.5,,0.94,0.7748
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.2,0.5,,0.9075,0.684
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.5,0.5,,0.8825,0.7063
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,1.0,0.5,,0.9175,0.719
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.0,0.8,,0.8675,0.688
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.1,0.8,,0.9025,0.7682
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.2,0.8,,0.9175,0.7133
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,0.5,0.8,,0.9025,0.7472
SoftmaxLoss,delta,max,CD,3,0.99,32,10,0.001,1.0,0.8,,0.925,0.7508
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.0,0.0,,0.9425,0.5545
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.1,0.0,,0.91,0.7385
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.2,0.0,,0.8675,0.734
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.5,0.0,,0.9325,0.6685
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,1.0,0.0,,0.94,0.665
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.0,0.1,,0.9325,0.5823
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.1,0.1,,0.865,0.7725
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.2,0.1,,0.8975,0.745
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.5,0.1,,0.885,0.7622
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,1.0,0.1,,0.9325,0.7188
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.0,0.2,,0.9075,0.607
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.1,0.2,,0.8725,0.7285
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.2,0.2,,0.89,0.7422
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.5,0.2,,0.9275,0.7833
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,1.0,0.2,,0.92,0.7083
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.0,0.5,,0.9125,0.6863
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.1,0.5,,0.935,0.7738
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.2,0.5,,0.8975,0.704
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.5,0.5,,0.8675,0.7265
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,1.0,0.5,,0.9025,0.7358
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.0,0.8,,0.8575,0.7097
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.1,0.8,,0.8825,0.7877
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.2,0.8,,0.9025,0.7185
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,0.5,0.8,,0.88,0.764
SoftmaxLoss,delta,max,CD,3,0.995,32,10,0.001,1.0,0.8,,0.8925,0.7448
